obs_id,temperature,humidity,wind_speed,tng_dust,tng_seeing,rain
2346,18.613206189927812,5.146582259579484,11.116834671856054,0.18,1.03,0.0
2348,18.67386820847045,4.983030367458105,9.57976512964638,0.17999999999999997,1.03,0.0
2350,18.816505379914876,4.396164210067019,8.10471160653262,0.19000000000000006,1.4,0.0
2351,18.535663031319036,4.353232937237786,9.758330088084787,0.19,1.4,0.0
2352,18.119863778247918,4.3479768800252145,9.81562820075139,0.19,1.3999999999999997,0.0
2353,20.874400226407715,4.191214201742944,12.616114792999415,4.769999999999999,0.64,0.0
2354,20.750981914751456,4.36537068106875,8.5375561429682,4.77,0.6400000000000002,0.0
2355,21.232790452479698,4.03895977444763,9.208342273907775,4.77,0.6400000000000001,0.0
2356,21.218076611759344,5.414106142324886,9.95656951122256,2.75,0.7700000000000001,0.0
2358,21.472905320207346,4.776569467731253,8.895927523704792,2.823187310763841,0.7456042297453865,0.0
2359,21.315357583040157,4.827669658229691,9.527223925454823,3.4999999999999996,0.5200000000000001,0.0
2360,21.36715507747403,5.297274611694688,10.18266276655959,3.4999999999999996,0.52,0.0
2361,21.063863371689465,4.862389435287574,9.438492953337747,4.79762288105522,0.49387336481096866,0.0
2362,20.8136776334708,4.740024159246114,8.807876670265944,4.99,0.49000000000000005,0.0
2370,14.094240298038237,34.529827906315894,8.690902543223721,0.6600000000000001,0.7,0.0
2371,13.822185068693344,34.594247566589935,9.30235915788328,0.66,0.7,0.0
2372,14.0645350169467,36.03302788421427,10.2089978968783,0.66,0.6999999999999998,0.0
2374,13.715349009711892,37.99771168469314,10.856668333152342,0.35,1.11,0.0
2375,13.681442015638053,38.99906908627689,11.564937105120777,0.35,1.11,0.0
2380,12.35476033292925,34.89606474714584,9.654966552147997,0.5399999999999999,0.73,0.0
2381,13.1155036768334,27.98976738449657,8.70720661981914,1.6199999999999999,0.57,0.0
2408,13.887202881902024,36.645235488701125,10.975444173949192,0.42,0.85,0.0
2409,13.757995191323143,36.55400961735371,10.613721096742324,0.42,0.85,0.0
2410,13.75,36.53604082395673,10.002843570479165,0.41999999999999993,0.85,0.0
2411,14.475149749437046,33.60217683335285,7.9045944431122885,0.42,0.85,0.0
2412,14.882943637289278,33.30752866622717,9.105740807458231,0.4271008987364765,0.9352107848377187,0.0
2413,14.824628927111661,35.40329364363845,9.58752238299364,0.43000000000000005,0.9700000000000001,0.0
2414,14.204033673095253,38.30390840736697,10.117642893036503,0.43,0.9700000000000001,0.0
2415,14.218611169354363,39.328746768249204,9.36381751145254,0.2899999999999999,1.07,0.0
2416,14.309123368869393,39.07436942339706,9.688094679727595,0.2899999999999999,1.07,0.0
2419,14.178594820839505,5.763058691098276,5.205214061242278,2.3600000000000003,0.46,0.0
2420,13.161082540312409,5.664132843717228,3.022423182569886,2.352753950387878,0.4676083520927279,0.0
2421,13.770597169255351,5.067790200883061,3.128933027274289,2.16,0.6699999999999999,0.0
2422,13.207908918186092,5.678654525076323,4.645495677500703,2.16,0.6699999999999998,0.0
2426,16.70073995136681,16.33729872860639,6.386816400149833,0.09,0.7699999999999999,0.0
2427,16.710107357894724,14.882985200936638,6.49190290116339,0.09,0.7700000000000001,0.0
2428,16.562554507227663,15.642148165580059,6.837861620357764,0.22778995434109914,0.6382009132389487,0.0
2430,16.717919932947353,17.402318645277134,5.524771746171769,0.31999999999999995,0.5500000000000002,0.0
2431,16.87974870807737,15.573373965253536,6.057857971792254,0.2627371863194388,0.6905541790341045,0.0
2432,16.752111264776726,16.732699052082136,6.502064109656868,0.21,0.82,0.0
2436,19.198986030902525,4.948184546946405,8.063929403406421,1.43,0.51,0.0
2438,19.025161877945582,3.898145514849581,7.8091448609973995,1.4300000000000002,0.5100000000000001,0.0
2442,18.891010989836033,26.48097594991904,3.730853981160714,33.06,0.31,0.0
2443,18.846169763151178,26.89128054683317,4.64714240931404,33.059999999999995,0.30999999999999994,0.0
2444,18.780000000000005,26.81074085354133,4.060492887155604,33.06000000000001,0.31,0.0
2445,18.751560545747683,26.94120283044492,4.096444525079516,33.06000000000001,0.3100000000000001,0.0
